instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
299,2011/1/13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40
300,2011/1/13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30
301,2011/1/13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14
302,2011/1/14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14
303,2011/1/14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5
304,2011/1/14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1
305,2011/1/14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1
306,2011/1/14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8
307,2011/1/14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0,0,17
308,2011/1/14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70
309,2011/1/14,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0,2,156
310,2011/1/14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117
311,2011/1/14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40
312,2011/1/14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47
313,2011/1/14,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59
314,2011/1/14,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73
315,2011/1/14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59
316,2011/1/14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59
317,2011/1/14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87
318,2011/1/14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155
319,2011/1/14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0,5,134
320,2011/1/14,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89
321,2011/1/14,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0,0,68
322,2011/1/14,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0,4,48
323,2011/1/14,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0,2,34
324,2011/1/14,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0,1,26
325,2011/1/15,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0,3,25
326,2011/1/15,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18
327,2011/1/15,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12
328,2011/1/15,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0,1,7
329,2011/1/15,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0,0,5
330,2011/1/15,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0,0,1
331,2011/1/15,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2
332,2011/1/15,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0,1,9
333,2011/1/15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22
334,2011/1/15,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31
335,2011/1/15,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57
336,2011/1/15,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54
337,2011/1/15,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74
338,2011/1/15,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80
339,2011/1/15,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92
340,2011/1/15,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108
341,2011/1/15,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95
342,2011/1/15,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54
343,2011/1/15,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69
344,2011/1/15,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60
345,2011/1/15,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35
346,2011/1/15,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51
347,2011/1/15,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26
348,2011/1/15,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39
349,2011/1/16,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0,6,33
350,2011/1/16,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19
351,2011/1/16,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13
352,2011/1/16,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0,9,6
353,2011/1/16,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1
354,2011/1/16,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1
355,2011/1/16,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1
356,2011/1/16,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3
357,2011/1/16,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18
358,2011/1/16,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29
359,2011/1/16,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71
360,2011/1/16,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70
361,2011/1/16,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75
362,2011/1/16,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95
363,2011/1/16,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69
364,2011/1/16,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78
365,2011/1/16,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77
366,2011/1/16,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82
367,2011/1/16,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56
368,2011/1/16,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47
369,2011/1/16,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50
370,2011/1/16,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22
371,2011/1/16,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19
372,2011/1/16,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18
373,2011/1/17,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16
374,2011/1/17,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15
375,2011/1/17,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8
376,2011/1/17,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2
377,2011/1/17,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2
378,2011/1/17,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1
379,2011/1/17,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5
380,2011/1/17,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9
381,2011/1/17,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30
382,2011/1/17,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39
383,2011/1/17,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50
384,2011/1/17,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55
385,2011/1/17,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70
386,2011/1/17,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80
387,2011/1/17,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74
388,2011/1/17,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72
389,2011/1/17,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76
390,2011/1/17,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67
391,2011/1/17,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85
392,2011/1/17,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58
393,2011/1/17,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29
394,2011/1/17,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24
395,2011/1/17,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13
396,2011/1/17,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3
397,2011/1/18,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3
398,2011/1/18,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22
399,2011/1/18,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26
400,2011/1/18,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32
401,2011/1/18,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61
402,2011/1/18,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124
403,2011/1/18,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132
404,2011/1/18,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98
405,2011/1/18,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0,0,83
406,2011/1/18,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41
407,2011/1/18,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33
408,2011/1/18,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0,1,19
409,2011/1/19,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0,0,3
410,2011/1/19,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6
411,2011/1/19,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3
412,2011/1/19,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1
413,2011/1/19,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7
414,2011/1/19,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32
415,2011/1/19,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89
416,2011/1/19,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196
417,2011/1/19,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107
418,2011/1/19,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46
419,2011/1/19,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47
420,2011/1/19,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65
421,2011/1/19,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67
422,2011/1/19,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68
423,2011/1/19,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78
424,2011/1/19,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94
425,2011/1/19,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190
426,2011/1/19,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156
427,2011/1/19,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108
428,2011/1/19,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74
429,2011/1/19,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55
430,2011/1/19,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53
431,2011/1/19,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27
432,2011/1/20,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8
433,2011/1/20,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0,2,3
434,2011/1/20,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0,0,2
435,2011/1/20,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1
436,2011/1/20,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1
437,2011/1/20,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6
438,2011/1/20,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35
439,2011/1/20,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100
440,2011/1/20,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247
441,2011/1/20,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140
442,2011/1/20,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56
443,2011/1/20,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63
444,2011/1/20,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0,7,77
445,2011/1/20,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86
446,2011/1/20,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75
447,2011/1/20,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62
448,2011/1/20,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83
449,2011/1/20,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207
450,2011/1/20,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184
451,2011/1/20,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146
452,2011/1/20,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124
453,2011/1/20,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54
454,2011/1/20,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56
455,2011/1/20,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28
456,2011/1/21,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20
457,2011/1/21,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6
458,2011/1/21,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2
459,2011/1/21,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1
460,2011/1/21,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1
461,2011/1/21,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4
462,2011/1/21,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27
463,2011/1/21,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66
464,2011/1/21,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210
465,2011/1/21,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159
466,2011/1/21,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57
467,2011/1/21,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53
468,2011/1/21,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67
469,2011/1/21,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65
470,2011/1/21,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56
471,2011/1/21,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61
472,2011/1/21,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97
473,2011/1/21,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151
474,2011/1/21,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119
475,2011/1/21,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93
476,2011/1/21,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52
477,2011/1/21,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41
478,2011/1/21,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33
479,2011/1/21,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27
480,2011/1/22,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13
481,2011/1/22,1,0,1,1,0,6,0,2,0.04,0,0.41,0.3881,3,9
482,2011/1/22,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11
483,2011/1/22,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6
484,2011/1/22,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3
485,2011/1/22,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2
486,2011/1/22,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8
487,2011/1/22,1,0,1,8,0,6,0,1,0.02,0,0.44,0.3284,1,26
488,2011/1/22,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37
489,2011/1/22,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50
490,2011/1/22,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59
491,2011/1/22,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60
492,2011/1/22,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0,12,72
493,2011/1/22,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,11,64
494,2011/1/22,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0,10,93
495,2011/1/22,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,11,72
496,2011/1/22,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0,8,59
497,2011/1/22,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,0,54
498,2011/1/22,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53
499,2011/1/22,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,1,44
500,2011/1/22,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39
501,2011/1/22,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0,7,23
502,2011/1/22,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,2,31
503,2011/1/23,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20
504,2011/1/23,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1,12
505,2011/1/23,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15
506,2011/1/23,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,1,4
507,2011/1/23,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3
508,2011/1/23,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,0,1
509,2011/1/23,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,1,1
510,2011/1/23,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,2,17
511,2011/1/23,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,3,25
512,2011/1/23,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,7,51
513,2011/1/23,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,22,77
514,2011/1/23,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,24,92
515,2011/1/23,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75
516,2011/1/23,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93
517,2011/1/23,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,13,64
518,2011/1/23,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,9,56
519,2011/1/23,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,5,50
520,2011/1/23,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,5,44
521,2011/1/23,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,5,45
522,2011/1/23,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,4,31
523,2011/1/23,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,5,20
524,2011/1/23,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,5,23
525,2011/1/23,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,4,17
526,2011/1/24,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,0,7
527,2011/1/24,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,0,1
528,2011/1/24,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,1
529,2011/1/24,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1
530,2011/1/24,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,5
531,2011/1/24,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,15
532,2011/1/24,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0,5,79
533,2011/1/24,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0,6,171
534,2011/1/24,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0,4,98
535,2011/1/24,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0,6,34
536,2011/1/24,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,3,43
537,2011/1/24,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,11,52
538,2011/1/24,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,6,54
539,2011/1/24,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,2,43
540,2011/1/24,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,7,50
541,2011/1/24,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,4,66
542,2011/1/24,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,6,178
543,2011/1/24,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,8,145
544,2011/1/24,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,5,101
545,2011/1/24,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,1,80
546,2011/1/24,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,6,53
547,2011/1/24,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,3,32
548,2011/1/24,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,3,21
549,2011/1/25,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,3,6
550,2011/1/25,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5
551,2011/1/25,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,0,2
552,2011/1/25,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,0,1
553,2011/1/25,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,0,9
554,2011/1/25,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,1,35
555,2011/1/25,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,5,103
556,2011/1/25,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,5,233
557,2011/1/25,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,10,134
558,2011/1/25,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,6,49
559,2011/1/25,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,6,55
560,2011/1/25,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,21,85
561,2011/1/25,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,21,72
562,2011/1/25,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0,11,57
563,2011/1/25,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0,21,63
564,2011/1/25,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0,14,102
565,2011/1/25,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0,14,208
566,2011/1/25,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,7,218
567,2011/1/25,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,13,133
568,2011/1/25,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,16,103
569,2011/1/25,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,5,40
570,2011/1/25,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,4,49
571,2011/1/25,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,3,37
572,2011/1/26,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,3,14
573,2011/1/26,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,0,5
574,2011/1/26,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,3,7
575,2011/1/26,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,0,1
576,2011/1/26,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,0,8
577,2011/1/26,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,1,29
578,2011/1/26,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,3,69
579,2011/1/26,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,3,55
580,2011/1/26,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,2,26
581,2011/1/26,1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,6,35
582,2011/1/26,1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,7,41
583,2011/1/26,1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,4,43
584,2011/1/26,1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,0,36
585,2011/1/26,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,1,42
586,2011/1/26,1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,1,35
587,2011/1/26,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,0,26
588,2011/1/27,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,1,23
589,2011/1/27,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,2,82
590,2011/1/27,1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,3,101
591,2011/1/27,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,3,76
592,2011/1/27,1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,4,55
593,2011/1/27,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,2,36
594,2011/1/27,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,0,27
595,2011/1/27,1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,0,16
596,2011/1/28,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,0,9
597,2011/1/28,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,1,2
598,2011/1/28,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,0,2
