instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
8938,2012/1/13,1,1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,2,71
8939,2012/1/13,1,1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,3,174
8940,2012/1/13,1,1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,11,408
8941,2012/1/13,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,10,204
8942,2012/1/13,1,1,1,10,0,5,1,1,0.24,0.197,0.44,0.4478,2,101
8943,2012/1/13,1,1,1,11,0,5,1,1,0.24,0.1818,0.38,0.6119,12,102
8944,2012/1/13,1,1,1,12,0,5,1,1,0.24,0.197,0.38,0.4925,14,140
8945,2012/1/13,1,1,1,13,0,5,1,1,0.26,0.2121,0.33,0.5224,14,140
8946,2012/1/13,1,1,1,14,0,5,1,1,0.26,0.2121,0.33,0.5522,10,119
8947,2012/1/13,1,1,1,15,0,5,1,1,0.26,0.2121,0.33,0.5821,15,123
8948,2012/1/13,1,1,1,16,0,5,1,1,0.28,0.2424,0.3,0.4627,18,215
8949,2012/1/13,1,1,1,17,0,5,1,1,0.28,0.2424,0.33,0.4179,15,317
8950,2012/1/13,1,1,1,18,0,5,1,1,0.26,0.2273,0.38,0.2985,7,294
8951,2012/1/13,1,1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,7,199
8952,2012/1/13,1,1,1,20,0,5,1,1,0.24,0.2424,0.41,0.1642,6,130
8953,2012/1/13,1,1,1,21,0,5,1,1,0.24,0.2121,0.41,0.2836,7,95
8954,2012/1/13,1,1,1,22,0,5,1,1,0.2,0.1818,0.47,0.3284,7,58
8955,2012/1/13,1,1,1,23,0,5,1,1,0.18,0.1818,0.47,0.194,5,60
8956,2012/1/14,1,1,1,0,0,6,0,1,0.16,0.1818,0.47,0.1045,2,42
8957,2012/1/14,1,1,1,1,0,6,0,1,0.16,0.1515,0.47,0.194,6,44
8958,2012/1/14,1,1,1,2,0,6,0,1,0.16,0.1667,0.47,0.1642,6,32
8959,2012/1/14,1,1,1,3,0,6,0,1,0.14,0.1667,0.54,0.1045,6,14
8960,2012/1/14,1,1,1,4,0,6,0,1,0.14,0.1515,0.5,0.1343,0,3
8961,2012/1/14,1,1,1,5,0,6,0,1,0.14,0.1515,0.5,0.1343,0,4
8962,2012/1/14,1,1,1,6,0,6,0,1,0.14,0.1515,0.5,0,0,5
8963,2012/1/14,1,1,1,7,0,6,0,1,0.14,0.1515,0.5,0.1343,0,24
8964,2012/1/14,1,1,1,8,0,6,0,1,0.12,0.1515,0.54,0.1045,3,89
8965,2012/1/14,1,1,1,9,0,6,0,1,0.14,0.1667,0.5,0.1045,3,78
8966,2012/1/14,1,1,1,10,0,6,0,1,0.16,0.2273,0.47,0,14,135
8967,2012/1/14,1,1,1,11,0,6,0,1,0.2,0.197,0.4,0.194,28,150
8968,2012/1/14,1,1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537,30,189
8969,2012/1/14,1,1,1,13,0,6,0,1,0.22,0.2121,0.44,0.2836,38,182
8970,2012/1/14,1,1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985,52,179
8971,2012/1/14,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985,49,177
8972,2012/1/14,1,1,1,16,0,6,0,1,0.24,0.2273,0.38,0.2239,28,178
8973,2012/1/14,1,1,1,17,0,6,0,1,0.24,0.2273,0.41,0.2537,15,129
8974,2012/1/14,1,1,1,18,0,6,0,1,0.22,0.2273,0.41,0.194,21,122
8975,2012/1/14,1,1,1,19,0,6,0,1,0.2,0.197,0.47,0.2239,12,90
8976,2012/1/14,1,1,1,20,0,6,0,1,0.2,0.197,0.44,0.2537,8,95
8977,2012/1/14,1,1,1,21,0,6,0,1,0.18,0.1667,0.43,0.2537,3,66
8978,2012/1/14,1,1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582,4,62
8979,2012/1/14,1,1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239,5,71
8980,2012/1/15,1,1,1,0,0,0,0,1,0.16,0.1364,0.47,0.3284,9,50
8981,2012/1/15,1,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985,2,40
8982,2012/1/15,1,1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836,5,38
8983,2012/1/15,1,1,1,3,0,0,0,2,0.16,0.1364,0.48,0.3881,1,24
8984,2012/1/15,1,1,1,4,0,0,0,2,0.16,0.1364,0.47,0.3881,1,5
8985,2012/1/15,1,1,1,5,0,0,0,2,0.16,0.1364,0.47,0.3284,0,5
8986,2012/1/15,1,1,1,6,0,0,0,2,0.14,0.1212,0.5,0.2836,1,7
8987,2012/1/15,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836,3,14
8988,2012/1/15,1,1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239,2,34
8989,2012/1/15,1,1,1,9,0,0,0,1,0.12,0.1364,0.54,0.194,10,80
8990,2012/1/15,1,1,1,10,0,0,0,1,0.14,0.1212,0.54,0.2836,11,115
8991,2012/1/15,1,1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239,21,144
8992,2012/1/15,1,1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985,42,192
8993,2012/1/15,1,1,1,13,0,0,0,1,0.2,0.1818,0.34,0.2836,40,184
8994,2012/1/15,1,1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582,25,163
8995,2012/1/15,1,1,1,15,0,0,0,1,0.22,0.2273,0.27,0.194,33,173
8996,2012/1/15,1,1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,31,174
8997,2012/1/15,1,1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537,15,131
8998,2012/1/15,1,1,1,18,0,0,0,1,0.18,0.1818,0.29,0.2239,7,113
8999,2012/1/15,1,1,1,19,0,0,0,1,0.16,0.1667,0.37,0.1642,9,101
9000,2012/1/15,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,10,85
9001,2012/1/15,1,1,1,21,0,0,0,1,0.16,0.1667,0.4,0.1642,1,71
9002,2012/1/15,1,1,1,22,0,0,0,1,0.18,0.2121,0.37,0.0896,2,58
9003,2012/1/15,1,1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896,3,26
9004,2012/1/16,1,1,1,0,1,1,0,1,0.14,0.1515,0.46,0.1343,2,23
9005,2012/1/16,1,1,1,1,1,1,0,1,0.14,0.1667,0.43,0.1045,2,18
9006,2012/1/16,1,1,1,2,1,1,0,1,0.14,0.2121,0.46,0,3,14
9007,2012/1/16,1,1,1,3,1,1,0,1,0.12,0.197,0.5,0,0,3
9008,2012/1/16,1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045,2,6
9009,2012/1/16,1,1,1,5,1,1,0,1,0.12,0.1667,0.54,0.0896,1,5
9010,2012/1/16,1,1,1,6,1,1,0,1,0.1,0.1364,0.54,0.0896,0,13
9011,2012/1/16,1,1,1,7,1,1,0,1,0.1,0.1364,0.54,0.1045,5,28
9012,2012/1/16,1,1,1,8,1,1,0,1,0.1,0.1212,0.58,0.1642,3,75
9013,2012/1/16,1,1,1,9,1,1,0,1,0.1,0.1212,0.58,0.1642,7,89
9014,2012/1/16,1,1,1,10,1,1,0,2,0.14,0.1364,0.59,0.194,19,107
9015,2012/1/16,1,1,1,11,1,1,0,1,0.16,0.1515,0.59,0.2537,21,158
9016,2012/1/16,1,1,1,12,1,1,0,1,0.2,0.1818,0.55,0.3284,20,165
9017,2012/1/16,1,1,1,13,1,1,0,2,0.24,0.197,0.41,0.4179,26,202
9018,2012/1/16,1,1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881,23,158
9019,2012/1/16,1,1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4478,17,175
9020,2012/1/16,1,1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,22,158
9021,2012/1/16,1,1,1,17,1,1,0,1,0.26,0.2273,0.48,0.3284,19,174
9022,2012/1/16,1,1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284,6,175
9023,2012/1/16,1,1,1,19,1,1,0,1,0.26,0.2424,0.56,0.2836,10,134
9024,2012/1/16,1,1,1,20,1,1,0,1,0.26,0.2424,0.6,0.2836,2,88
9025,2012/1/16,1,1,1,21,1,1,0,1,0.28,0.2576,0.52,0.3284,3,46
9026,2012/1/16,1,1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582,4,39
9027,2012/1/16,1,1,1,23,1,1,0,3,0.26,0.2273,0.7,0.2985,0,28
9028,2012/1/17,1,1,1,0,0,2,1,2,0.26,0.2273,0.7,0.3284,0,12
9029,2012/1/17,1,1,1,1,0,2,1,2,0.28,0.2576,0.65,0.3582,0,2
9030,2012/1/17,1,1,1,2,0,2,1,3,0.28,0.2727,0.75,0.2537,0,12
9031,2012/1/17,1,1,1,4,0,2,1,3,0.32,0.303,0.66,0.3284,0,2
9032,2012/1/17,1,1,1,5,0,2,1,3,0.32,0.303,0.66,0.3284,0,13
9033,2012/1/17,1,1,1,6,0,2,1,3,0.3,0.2879,0.75,0.2537,0,57
9034,2012/1/17,1,1,1,7,0,2,1,3,0.3,0.2879,0.81,0.2239,5,121
9035,2012/1/17,1,1,1,8,0,2,1,3,0.3,0.2879,0.81,0.2836,3,90
9036,2012/1/17,1,1,1,9,0,2,1,3,0.32,0.303,0.81,0.2537,7,61
9037,2012/1/17,1,1,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537,1,61
9038,2012/1/17,1,1,1,11,0,2,1,2,0.34,0.3485,0.87,0.1045,2,73
9039,2012/1/17,1,1,1,12,0,2,1,2,0.32,0.303,0.87,0.2836,3,83
9040,2012/1/17,1,1,1,13,0,2,1,2,0.38,0.3939,0.76,0.3284,8,95
9041,2012/1/17,1,1,1,14,0,2,1,1,0.44,0.4394,0.62,0.4925,12,120
9042,2012/1/17,1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925,6,123
9043,2012/1/17,1,1,1,16,0,2,1,1,0.46,0.4545,0.63,0.5522,14,205
9044,2012/1/17,1,1,1,17,0,2,1,1,0.46,0.4545,0.63,0.4478,20,442
9045,2012/1/17,1,1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4478,12,451
9046,2012/1/17,1,1,1,19,0,2,1,1,0.46,0.4545,0.63,0.4179,11,297
9047,2012/1/17,1,1,1,20,0,2,1,1,0.46,0.4545,0.63,0.3582,11,169
9048,2012/1/17,1,1,1,21,0,2,1,1,0.46,0.4545,0.67,0.4627,6,174
9049,2012/1/17,1,1,1,22,0,2,1,1,0.46,0.4545,0.72,0.3881,5,85
9050,2012/1/17,1,1,1,23,0,2,1,1,0.46,0.4545,0.72,0.3881,1,60
9051,2012/1/18,1,1,1,0,0,3,1,2,0.46,0.4545,0.77,0.3284,3,14
9052,2012/1/18,1,1,1,1,0,3,1,2,0.46,0.4545,0.77,0.3284,0,10
9053,2012/1/18,1,1,1,2,0,3,1,2,0.44,0.4394,0.51,0.4925,1,1
9054,2012/1/18,1,1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4925,1,3
9055,2012/1/18,1,1,1,4,0,3,1,1,0.34,0.2879,0.46,0.5224,0,1
9056,2012/1/18,1,1,1,5,0,3,1,1,0.34,0.2879,0.46,0.5224,0,29
9057,2012/1/18,1,1,1,6,0,3,1,1,0.34,0.2879,0.36,0.5224,0,88
9058,2012/1/18,1,1,1,7,0,3,1,1,0.32,0.2879,0.42,0.3582,1,262
9059,2012/1/18,1,1,1,8,0,3,1,1,0.3,0.2727,0.52,0.4179,15,474
9060,2012/1/18,1,1,1,9,0,3,1,1,0.28,0.2576,0.52,0.3284,6,196
9061,2012/1/18,1,1,1,10,0,3,1,1,0.3,0.2727,0.42,0.4627,5,88
9062,2012/1/18,1,1,1,11,0,3,1,1,0.3,0.2727,0.42,0.3881,4,110
9063,2012/1/18,1,1,1,12,0,3,1,1,0.3,0.2576,0.39,0.4925,6,155
9064,2012/1/18,1,1,1,13,0,3,1,1,0.3,0.2727,0.42,0.4627,6,124
9065,2012/1/18,1,1,1,14,0,3,1,1,0.3,0.2727,0.33,0.3881,7,98
9066,2012/1/18,1,1,1,15,0,3,1,1,0.3,0.2576,0.33,0.5224,8,122
9067,2012/1/18,1,1,1,16,0,3,1,1,0.28,0.2273,0.3,0.5224,13,163
9068,2012/1/18,1,1,1,17,0,3,1,1,0.26,0.2121,0.33,0.4478,8,338
9069,2012/1/18,1,1,1,18,0,3,1,1,0.24,0.2121,0.32,0.3582,8,347
9070,2012/1/18,1,1,1,19,0,3,1,1,0.22,0.197,0.37,0.3881,5,251
9071,2012/1/18,1,1,1,20,0,3,1,1,0.22,0.2121,0.37,0.2537,1,164
9072,2012/1/18,1,1,1,21,0,3,1,1,0.2,0.1667,0.4,0.4179,5,119
9073,2012/1/18,1,1,1,22,0,3,1,1,0.18,0.1667,0.47,0.2537,4,74
9074,2012/1/18,1,1,1,23,0,3,1,1,0.16,0.1364,0.47,0.2985,2,36
9075,2012/1/19,1,1,1,0,0,4,1,1,0.14,0.1364,0.5,0.194,0,16
9076,2012/1/19,1,1,1,1,0,4,1,1,0.14,0.1515,0.5,0.1642,0,5
9077,2012/1/19,1,1,1,2,0,4,1,1,0.14,0.1515,0.5,0.1343,0,3
9078,2012/1/19,1,1,1,3,0,4,1,1,0.12,0.1515,0.54,0.1045,0,4
9079,2012/1/19,1,1,1,4,0,4,1,1,0.12,0.1515,0.54,0.1045,0,1
9080,2012/1/19,1,1,1,5,0,4,1,1,0.12,0.1212,0.55,0.2537,0,19
9081,2012/1/19,1,1,1,6,0,4,1,1,0.12,0.1364,0.54,0.1642,0,86
9082,2012/1/19,1,1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896,2,204
9083,2012/1/19,1,1,1,8,0,4,1,1,0.12,0.1515,0.54,0.1045,9,414
9084,2012/1/19,1,1,1,9,0,4,1,1,0.12,0.197,0.54,0,6,204
9085,2012/1/19,1,1,1,10,0,4,1,1,0.14,0.2121,0.59,0,10,98
9086,2012/1/19,1,1,1,11,0,4,1,1,0.16,0.1667,0.55,0.1642,6,93
9087,2012/1/19,1,1,1,12,0,4,1,1,0.2,0.197,0.51,0.194,5,106
9088,2012/1/19,1,1,1,13,0,4,1,1,0.22,0.2121,0.47,0.2836,6,118
9089,2012/1/19,1,1,1,14,0,4,1,1,0.24,0.2273,0.44,0.194,15,104
9090,2012/1/19,1,1,1,15,0,4,1,1,0.26,0.2273,0.44,0.2985,9,118
9091,2012/1/19,1,1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284,8,185
9092,2012/1/19,1,1,1,17,0,4,1,2,0.26,0.2273,0.44,0.3284,21,364
9093,2012/1/19,1,1,1,18,0,4,1,2,0.26,0.2273,0.44,0.3284,16,345
9094,2012/1/19,1,1,1,19,0,4,1,2,0.26,0.2273,0.48,0.2985,5,229
9095,2012/1/19,1,1,1,20,0,4,1,1,0.26,0.2121,0.52,0.4478,7,184
9096,2012/1/19,1,1,1,21,0,4,1,1,0.26,0.2273,0.44,0.3582,4,117
9097,2012/1/19,1,1,1,22,0,4,1,2,0.26,0.2273,0.44,0.4179,0,90
9098,2012/1/19,1,1,1,23,0,4,1,1,0.26,0.2273,0.48,0.3284,1,55
9099,2012/1/20,1,1,1,0,0,5,1,2,0.26,0.2273,0.48,0.2985,3,24
9100,2012/1/20,1,1,1,1,0,5,1,1,0.26,0.2727,0.48,0.1343,0,15
9101,2012/1/20,1,1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343,0,11
9102,2012/1/20,1,1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045,0,4
9103,2012/1/20,1,1,1,4,0,5,1,1,0.22,0.2424,0.6,0.1045,0,3
9104,2012/1/20,1,1,1,5,0,5,1,1,0.22,0.2424,0.6,0.1045,0,19
9105,2012/1/20,1,1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836,0,68
9106,2012/1/20,1,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239,2,183
9107,2012/1/20,1,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,4,421
9108,2012/1/20,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,21,242
9109,2012/1/20,1,1,1,10,0,5,1,2,0.22,0.2121,0.44,0.2836,1,96
9110,2012/1/20,1,1,1,11,0,5,1,2,0.2,0.1818,0.32,0.3582,6,117
9111,2012/1/20,1,1,1,12,0,5,1,2,0.2,0.1818,0.34,0.3284,5,119
9112,2012/1/20,1,1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985,12,144
9113,2012/1/20,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985,8,107
9114,2012/1/20,1,1,1,15,0,5,1,2,0.22,0.2273,0.35,0.194,12,144
9115,2012/1/20,1,1,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,11,163
9116,2012/1/20,1,1,1,17,0,5,1,2,0.22,0.2576,0.32,0.0896,9,340
9117,2012/1/20,1,1,1,18,0,5,1,2,0.2,0.2273,0.34,0.0896,5,296
9118,2012/1/20,1,1,1,19,0,5,1,2,0.2,0.2273,0.37,0.1045,6,186
9119,2012/1/20,1,1,1,20,0,5,1,2,0.2,0.2273,0.34,0.0896,1,141
9120,2012/1/20,1,1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,5,99
9121,2012/1/20,1,1,1,22,0,5,1,2,0.2,0.197,0.37,0.2239,1,71
9122,2012/1/20,1,1,1,23,0,5,1,3,0.16,0.1515,0.64,0.2239,3,35
9123,2012/1/21,1,1,1,0,0,6,0,3,0.16,0.1515,0.64,0.2239,0,24
9124,2012/1/21,1,1,1,1,0,6,0,4,0.14,0.1364,0.86,0.194,1,22
9125,2012/1/21,1,1,1,2,0,6,0,3,0.14,0.2121,0.86,0,1,25
9126,2012/1/21,1,1,1,3,0,6,0,3,0.14,0.1818,0.93,0.0896,0,13
9127,2012/1/21,1,1,1,4,0,6,0,3,0.16,0.197,0.86,0.0896,0,1
9128,2012/1/21,1,1,1,5,0,6,0,3,0.16,0.1818,0.86,0.1045,0,2
9129,2012/1/21,1,1,1,6,0,6,0,3,0.16,0.1667,0.93,0.1642,0,1
9130,2012/1/21,1,1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,3,10
9131,2012/1/21,1,1,1,8,0,6,0,2,0.16,0.1515,0.93,0.2537,3,22
9132,2012/1/21,1,1,1,9,0,6,0,2,0.16,0.1515,0.93,0.2537,2,40
9133,2012/1/21,1,1,1,10,0,6,0,3,0.16,0.1515,0.93,0.2537,0,45
9134,2012/1/21,1,1,1,11,0,6,0,2,0.18,0.2121,0.86,0.1045,1,62
9135,2012/1/21,1,1,1,12,0,6,0,2,0.2,0.2121,0.8,0.1642,5,62
9136,2012/1/21,1,1,1,13,0,6,0,2,0.2,0.197,0.8,0.2537,10,66
9137,2012/1/21,1,1,1,14,0,6,0,3,0.2,0.197,0.8,0.194,6,89
9138,2012/1/21,1,1,1,15,0,6,0,3,0.2,0.197,0.8,0.194,6,113
9139,2012/1/21,1,1,1,16,0,6,0,2,0.2,0.1818,0.8,0.2985,5,113
9140,2012/1/21,1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,7,99
9141,2012/1/21,1,1,1,18,0,6,0,2,0.2,0.1818,0.75,0.3881,3,107
9142,2012/1/21,1,1,1,19,0,6,0,2,0.18,0.1515,0.8,0.3881,0,85
9143,2012/1/21,1,1,1,20,0,6,0,2,0.18,0.1667,0.8,0.2985,5,62
9144,2012/1/21,1,1,1,21,0,6,0,1,0.18,0.1515,0.74,0.3284,5,64
9145,2012/1/21,1,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,3,56
9146,2012/1/21,1,1,1,23,0,6,0,2,0.16,0.1515,0.8,0.2537,1,51
9147,2012/1/22,1,1,1,0,0,0,0,1,0.16,0.1364,0.8,0.2985,1,51
9148,2012/1/22,1,1,1,1,0,0,0,2,0.18,0.1667,0.74,0.2985,1,49
9149,2012/1/22,1,1,1,2,0,0,0,2,0.18,0.1667,0.74,0.2836,1,46
9150,2012/1/22,1,1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836,1,20
9151,2012/1/22,1,1,1,4,0,0,0,3,0.16,0.1364,0.8,0.2836,1,1
9152,2012/1/22,1,1,1,5,0,0,0,3,0.16,0.1515,0.74,0.2239,1,2
9153,2012/1/22,1,1,1,6,0,0,0,2,0.16,0.1515,0.74,0.2239,0,4
9154,2012/1/22,1,1,1,7,0,0,0,2,0.16,0.1515,0.74,0.2239,2,11
9155,2012/1/22,1,1,1,8,0,0,0,2,0.16,0.1515,0.74,0.2239,3,29
9156,2012/1/22,1,1,1,9,0,0,0,2,0.16,0.1515,0.74,0.2239,9,54
9157,2012/1/22,1,1,1,10,0,0,0,2,0.16,0.1364,0.74,0.2836,9,120
9158,2012/1/22,1,1,1,11,0,0,0,3,0.16,0.1515,0.8,0.2537,18,115
9159,2012/1/22,1,1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,24,161
9160,2012/1/22,1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343,24,175
9161,2012/1/22,1,1,1,14,0,0,0,2,0.16,0.1667,0.8,0.1642,19,163
9162,2012/1/22,1,1,1,15,0,0,0,2,0.16,0.1515,0.8,0.194,27,149
9163,2012/1/22,1,1,1,16,0,0,0,2,0.16,0.1515,0.8,0.194,12,143
9164,2012/1/22,1,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045,8,100
9165,2012/1/22,1,1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045,11,110
9166,2012/1/22,1,1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045,9,80
9167,2012/1/22,1,1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642,5,69
9168,2012/1/22,1,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,8,36
9169,2012/1/22,1,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,0,58
9170,2012/1/22,1,1,1,23,0,0,0,2,0.16,0.1818,0.93,0.1045,2,35
9171,2012/1/23,1,1,1,0,0,1,1,2,0.18,0.2424,0.86,0,2,17
9172,2012/1/23,1,1,1,1,0,1,1,2,0.18,0.2121,0.86,0.1045,0,4
9173,2012/1/23,1,1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045,0,2
9174,2012/1/23,1,1,1,3,0,1,1,2,0.18,0.2424,0.86,0,0,1
9175,2012/1/23,1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0,0,1
9176,2012/1/23,1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0,0,19
9177,2012/1/23,1,1,1,6,0,1,1,2,0.2,0.2576,0.86,0,6,36
9178,2012/1/23,1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0,8,114
9179,2012/1/23,1,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,5,267
9180,2012/1/23,1,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,13,198
9181,2012/1/23,1,1,1,10,0,1,1,2,0.2,0.2576,0.93,0,10,139
9182,2012/1/23,1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,5,57
9183,2012/1/23,1,1,1,12,0,1,1,2,0.22,0.2727,0.93,0,10,52
9184,2012/1/23,1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,5,32
9185,2012/1/23,1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,13,48
9186,2012/1/23,1,1,1,15,0,1,1,2,0.22,0.2121,1,0.2239,10,64
9187,2012/1/23,1,1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642,14,108
9188,2012/1/23,1,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,6,270
9189,2012/1/23,1,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,7,275
9190,2012/1/23,1,1,1,19,0,1,1,2,0.26,0.2576,0.93,0.1642,9,211
9191,2012/1/23,1,1,1,20,0,1,1,2,0.26,0.2576,1,0.1642,8,161
9192,2012/1/23,1,1,1,21,0,1,1,2,0.26,0.2424,1,0.2836,8,112
9193,2012/1/23,1,1,1,22,0,1,1,2,0.26,0.2424,1,0.2836,4,64
9194,2012/1/23,1,1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284,2,35
9195,2012/1/24,1,1,1,0,0,2,1,2,0.3,0.2879,1,0.2836,6,19
9196,2012/1/24,1,1,1,1,0,2,1,2,0.32,0.303,0.93,0.2537,2,7
9197,2012/1/24,1,1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239,2,6
9198,2012/1/24,1,1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343,0,3
9199,2012/1/24,1,1,1,4,0,2,1,2,0.3,0.3182,1,0.0896,0,2
9200,2012/1/24,1,1,1,5,0,2,1,2,0.3,0.3182,1,0.0896,0,26
9201,2012/1/24,1,1,1,6,0,2,1,2,0.32,0.3182,0.93,0.194,1,88
9202,2012/1/24,1,1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343,11,221
9203,2012/1/24,1,1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343,11,479
9204,2012/1/24,1,1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896,11,244
9205,2012/1/24,1,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,23,93
9206,2012/1/24,1,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,30,123
9207,2012/1/24,1,1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642,25,150
9208,2012/1/24,1,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,33,170
9209,2012/1/24,1,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,35,138
9210,2012/1/24,1,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,52,156
9211,2012/1/24,1,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,35,243
9212,2012/1/24,1,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,41,474
9213,2012/1/24,1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32,391
9214,2012/1/24,1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,20,311
9215,2012/1/24,1,1,1,20,0,2,1,1,0.32,0.3485,0.76,0,18,211
9216,2012/1/24,1,1,1,21,0,2,1,1,0.36,0.3788,0.71,0,18,154
9217,2012/1/24,1,1,1,22,0,2,1,1,0.32,0.3485,0.81,0,14,111
9218,2012/1/24,1,1,1,23,0,2,1,1,0.32,0.3485,0.76,0,19,80
9219,2012/1/25,1,1,1,0,0,3,1,1,0.26,0.303,0.93,0,6,25
9220,2012/1/25,1,1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239,4,9
9221,2012/1/25,1,1,1,2,0,3,1,1,0.28,0.2727,0.7,0.194,3,3
9222,2012/1/25,1,1,1,3,0,3,1,1,0.26,0.2576,0.75,0.194,0,1
9223,2012/1/25,1,1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836,0,4
9224,2012/1/25,1,1,1,5,0,3,1,1,0.26,0.2424,0.7,0.2836,0,33
9225,2012/1/25,1,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,1,87
9226,2012/1/25,1,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,14,243
9227,2012/1/25,1,1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537,18,495
9228,2012/1/25,1,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,18,218
9229,2012/1/25,1,1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284,30,111
